Image_Path,image_name,Mean_Hue,Std_Saturation,Avg_Intensity,Contrast,Correlation,Energy,Homogeneity
Cropped_Images/125 hr/pH7 Hydrolytic/cropped_IMG08788.JPG,IMG08788.JPG,33.954649196956886,99.81121523150536,119.8655234875015,78.28850929048949,0.9865058327857742,0.19647652183817857,0.5212774299568718
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10195.JPG,IMG10195.JPG,31.994213216769246,101.14173744213117,143.19400952199953,99.41305111411948,0.9872032807427351,0.19821568225324923,0.4937045512617572
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10194.JPG,IMG10194.JPG,31.860609754924592,102.26583232565466,142.43199349799937,105.94218927532883,0.9859710879895456,0.19924401814871956,0.5087980214897645
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10196.JPG,IMG10196.JPG,31.960798212776236,102.01599989414015,146.0855705832629,103.22885552291494,0.9875310356178675,0.19977272004436059,0.5037421618582071
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10197.JPG,IMG10197.JPG,31.475450638129907,101.70638247839436,167.6358907260403,101.93734221214008,0.989842503859292,0.19936859519565595,0.496030149734821
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10193.JPG,IMG10193.JPG,32.28886153010049,101.73534205335633,145.0586003794741,97.65836853031712,0.9870294444599964,0.19824893653464976,0.5011250922452404
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10198.JPG,IMG10198.JPG,31.233522896169273,101.81321966436826,167.50351105458338,101.9365616577025,0.9900053392998652,0.19868678942335508,0.4995787961599034
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09856.JPG,IMG09856.JPG,32.08744350794226,102.75635643574881,157.2822743654774,102.6860643806524,0.9887632689926643,0.20140082408216461,0.5059294938533568
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09857.JPG,IMG09857.JPG,32.34841666828388,100.23461458433914,155.7725079566846,100.5902743711417,0.9887463808553479,0.1993270409947523,0.5064986890004574
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09860.JPG,IMG09860.JPG,32.53738059301577,100.12420379446716,159.8363429874976,93.9409869792372,0.989667072643986,0.19795101131231987,0.5184616410026557
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09859.JPG,IMG09859.JPG,32.57401883830455,100.16099674862916,158.29313488709093,101.22530615698932,0.988927674890787,0.19960886350308873,0.4991308080162342
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09858.JPG,IMG09858.JPG,32.47941673710905,100.45327436205,158.11476150223402,100.32069294841573,0.9890404940188994,0.19806523397141898,0.5017132841170493
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09573.JPG,IMG09573.JPG,34.9718282816085,100.89720200283543,133.49234875015094,88.0053881212297,0.9854737126470865,0.19781506790303177,0.5149589224102141
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09572.JPG,IMG09572.JPG,34.807439001213396,100.02254776931953,134.616598199884,86.25692559120901,0.9863365243389464,0.19678028923242905,0.5075818735395423
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09575.JPG,IMG09575.JPG,35.09510699117544,100.78720197681939,137.74492097161107,85.59769533674783,0.987092879586467,0.19598334420877905,0.5108333860822813
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09574.JPG,IMG09574.JPG,34.89112909068953,100.03083392400013,132.6449716217848,84.45822846020866,0.9860528679583237,0.197992743975773,0.5156078057695952
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09576.JPG,IMG09576.JPG,34.92139889196676,100.73719773602143,129.18290002693135,78.63817835615382,0.9865637479785251,0.19703844883696514,0.5360026848932137
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09577.JPG,IMG09577.JPG,34.85867045629424,100.1755844939495,132.47830342028317,75.98949486779517,0.9874316863700013,0.19687938400649882,0.5240096152500727
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10097.JPG,IMG10097.JPG,33.08676843078013,101.45036420224223,145.7654860688823,95.41542417931123,0.9876395692339246,0.1960752318711749,0.4958028904959133
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10100.JPG,IMG10100.JPG,32.68443255254323,101.5405152411139,145.9097656174193,103.5150627279748,0.9867910973713702,0.1989262801190572,0.5060990142181789
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10101.JPG,IMG10101.JPG,32.67675759835095,100.96830848307003,149.59702790813267,94.80139158220824,0.9880869359557214,0.19797524605951938,0.5082328623689839
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10102.JPG,IMG10102.JPG,32.758834764824165,101.01740809252294,151.2078824587883,93.95748010956046,0.9882715172759418,0.19689186993151084,0.49020532999044386
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10099.JPG,IMG10099.JPG,32.553714898406724,101.4288397899159,146.33924707446292,97.36713957520801,0.987524872407088,0.19837421783744125,0.5076092341612526
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10098.JPG,IMG10098.JPG,32.487581515466296,102.3166707911718,143.9070867959372,105.37000139619079,0.9859362460963825,0.1993643234140537,0.5148400975621409
Cropped_Images/140 hr/pH5 Hydrolytic/cropped_IMG09561.JPG,IMG09561.JPG,19.883837412960826,84.70956237425797,59.96502413601606,55.30166591745868,0.9921552799837553,0.5407715171105687,0.7388397675236212
Cropped_Images/140 hr/pH5 Hydrolytic/cropped_IMG09562.JPG,IMG09562.JPG,33.04185092439661,74.05827000065716,100.4355201543917,71.20533827656618,0.9850805122932107,0.20156886540038008,0.5398715124701416
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09759.JPG,IMG09759.JPG,32.93355831802583,102.15283109009701,148.1247312287297,97.67608926522263,0.9876723611943525,0.19872506623771025,0.4973221102696477
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09758.JPG,IMG09758.JPG,33.26962277336076,102.88107107528738,134.7992321857873,70.74545790519183,0.9899987164993918,0.1969150441585771,0.5161535714714374
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09763.JPG,IMG09763.JPG,33.0283782151914,101.36178181229884,134.5117522038401,99.42674718021252,0.9846679322470365,0.19823708732746506,0.5157245682085915
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09762.JPG,IMG09762.JPG,32.91660960789853,101.54434963871844,132.62521247408415,98.20349390400273,0.9853238311791774,0.19862491548283873,0.521495417351541
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09760.JPG,IMG09760.JPG,32.545566414012036,101.16885183069877,128.9716457823595,92.84258378251418,0.9859218582544106,0.19786985614355773,0.5104014405111365
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09761.JPG,IMG09761.JPG,32.47634219507217,102.0259690552309,132.2558844888718,99.74793123356213,0.9849266201683109,0.19943695589823,0.5207873462859017
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10003.JPG,IMG10003.JPG,33.226334927904674,101.55660780867325,148.85617928739157,99.36019651365544,0.9871145590687014,0.19900578197899058,0.5025671414533506
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10002.JPG,IMG10002.JPG,32.99563473966116,101.37474134939146,148.70868103398087,93.50686292128283,0.9883051446435053,0.19796992670585412,0.5016719917373558
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10001.JPG,IMG10001.JPG,33.26423274469067,101.82006866934266,153.56577264158202,90.33851608989546,0.988964807383919,0.1977885781536626,0.5104883896570498
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10005.JPG,IMG10005.JPG,32.788008311144175,101.05756702429083,159.8534708082074,98.416601740511,0.9893471363985508,0.19761770242716986,0.5027099948709145
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10004.JPG,IMG10004.JPG,33.198166259764434,101.04018490376255,150.32675832931304,92.0894234873709,0.9884491079819329,0.19761280051083277,0.49313667485694795
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10006.JPG,IMG10006.JPG,33.254281481481485,100.54580461165335,156.35928148148147,94.00137313063898,0.9894729311769818,0.19639864005365845,0.48763367252454454
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09666.JPG,IMG09666.JPG,33.44036720309889,101.22856803630276,134.6761140824232,94.50723682476074,0.985989004720974,0.1974876047566395,0.5130234741762366
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09667.JPG,IMG09667.JPG,33.25288120891384,100.64450828102176,136.7036521302672,89.08135084702353,0.9868887048795529,0.19659769780769337,0.5123255259885994
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09665.JPG,IMG09665.JPG,33.28188825760272,101.96225135910983,133.61970823187661,93.30281680102067,0.9860868979371719,0.1982108529472541,0.5114197995214965
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09664.JPG,IMG09664.JPG,33.56650283971937,102.81384806919702,134.99080443814964,94.01062341461346,0.9866945110678894,0.19714287437652567,0.5068984033575332
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09663.JPG,IMG09663.JPG,33.18307478881028,101.2200993633933,133.87431351423504,85.64865535590712,0.9874444755758963,0.19632058085158896,0.5222906730320778
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09662.JPG,IMG09662.JPG,33.214731182795695,100.9160360251083,133.8333044282576,70.81470537171427,0.9895146051185814,0.19688817768457068,0.52000671913369
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00747.JPG,IMG00747.JPG,30.422246802498513,109.53458925402607,135.0559118662833,99.92517203020452,0.9892804893358573,0.21040795287780678,0.7244165641767356
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00746.JPG,IMG00746.JPG,29.34394970109256,101.61870139589217,128.45282837652968,97.87140676225181,0.9861264006554523,0.2099421074004155,0.7142431542523292
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00750.JPG,IMG00750.JPG,29.64759086401861,101.34639933369274,149.15566303083466,94.07915861311953,0.9894362843476966,0.20465936451008396,0.7004401350899206
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00745.JPG,IMG00745.JPG,29.278350647714923,101.47008863956793,132.90229230905587,90.9967357422217,0.987762515465445,0.20891874728188797,0.6927503076541411
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00748.JPG,IMG00748.JPG,30.33187691578181,108.72840476850698,136.62931950583413,103.57953172877649,0.9889708170949197,0.20737901406083342,0.7029206509088961
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00749.JPG,IMG00749.JPG,29.228168415756524,101.48768647025945,151.2442958786032,95.30495743674906,0.9896193440025496,0.20536852829459631,0.70247545246962
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00457.JPG,IMG00457.JPG,30.38864919000764,101.57800158991031,130.06553391145854,89.41182885367888,0.9864828606775252,0.22181541239517694,0.7246063629158489
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00456.JPG,IMG00456.JPG,30.011572973964928,101.36068989244777,132.48121362124215,81.70786139747186,0.9887510020082195,0.21624885965061763,0.7109207660090971
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00461.JPG,IMG00461.JPG,30.447041397353033,101.04213934216575,135.82131401008002,77.83023041962755,0.9887299613367245,0.2228484867844901,0.7274807301382732
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00460.JPG,IMG00460.JPG,30.499457742196515,100.9435865792997,134.13745576947937,84.36811938424074,0.9875958730542235,0.2233672349804227,0.7378203557219997
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00458.JPG,IMG00458.JPG,30.35953270500327,101.61934039650855,130.42770126246347,91.72454137137555,0.9858548475500705,0.2279272850426521,0.74072475801761
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00459.JPG,IMG00459.JPG,30.462094351175473,101.42930183263934,133.5012388397625,89.2412753057118,0.9869332657147275,0.22629069426454917,0.7373131602684478
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00178.JPG,IMG00178.JPG,31.204921956295525,102.4608660212409,144.14112961035957,100.11122261189625,0.988574725486861,0.20510840931324903,0.6765201398939537
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00179.JPG,IMG00179.JPG,30.423018449804164,101.08689701191597,144.15461198253405,93.95300825934629,0.9899598278089776,0.20746501240627432,0.7113787347344791
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00174.JPG,IMG00174.JPG,31.369652323563624,101.32562914235552,147.1003365687153,105.10721239888323,0.9875777521711822,0.20963121033216234,0.6944758350216015
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00175.JPG,IMG00175.JPG,31.629868958602724,102.26155024968398,145.51739683476697,106.65380863268189,0.9869778827198045,0.2106561260031031,0.7023089110035373
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00177.JPG,IMG00177.JPG,31.34646835054994,102.73753493254951,143.76902729265754,99.21212639028384,0.9880306353583405,0.2091682524776268,0.6951923654712108
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00176.JPG,IMG00176.JPG,31.47579057606277,102.19783812413138,144.8589651488788,108.15949915358124,0.9869584438622078,0.2138810235006311,0.7211175615283125
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00159.JPG,IMG00159.JPG,30.053336553556335,102.14225613934131,135.60219176427967,85.74784148744544,0.9884042011855181,0.2120924056728481,0.7170742670979339
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00158.JPG,IMG00158.JPG,30.01228743459526,101.67984505646801,135.46925736765158,85.30373769907756,0.9881789981858241,0.2127470299567432,0.7227204046250325
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00160.JPG,IMG00160.JPG,29.823141495460142,101.49886732589628,134.9345495729455,82.18028915593045,0.9884330934085307,0.21466655781476912,0.7299382275429244
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00161.JPG,IMG00161.JPG,29.94149378094433,101.45127238858882,134.60029948073904,84.86472394492196,0.9881430774324239,0.2144325103349765,0.7156332466253089
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00163.JPG,IMG00163.JPG,29.409225086066968,100.7390745233727,141.02714999832415,91.0381470181502,0.9902115525674505,0.2057165961798832,0.6863909113496922
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00162.JPG,IMG00162.JPG,29.850546562403817,101.28314366201747,134.19859475992612,83.2399991815433,0.9886419146492026,0.21470963553044717,0.7409366210406036
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00650.JPG,IMG00650.JPG,29.620048440453687,101.10617048652611,130.62502599243857,92.36536996735583,0.9871077803560403,0.2105299811584474,0.7141522281259428
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00651.JPG,IMG00651.JPG,29.672826086956523,101.44911637450836,129.6871195652174,92.7212541987983,0.986647673858629,0.21424805018871432,0.7259034948890589
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00653.JPG,IMG00653.JPG,29.763858831563557,101.08378877556261,130.60705216989842,86.79138622489265,0.9874804970068801,0.21163143700755663,0.7182901997186665
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00652.JPG,IMG00652.JPG,29.620096870769054,101.30357071682947,130.03930726912148,94.58597966926767,0.9863509766411528,0.21319634993319966,0.7255458577970793
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00648.JPG,IMG00648.JPG,29.632027534185493,102.12125576563078,128.616699799346,82.78779223858945,0.987798441695638,0.2124801885364692,0.7150071040541823
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00649.JPG,IMG00649.JPG,29.63827504725898,101.44143362481856,128.86312736294897,90.51241543265365,0.9870478571854482,0.20994726581810824,0.726389557830176
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00364.JPG,IMG00364.JPG,29.957973231618332,104.11359305723603,138.77298475638864,106.15440786614269,0.987829007442298,0.20488258375117155,0.6688068789423885
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00365.JPG,IMG00365.JPG,29.605643311674942,100.85885953764657,132.63761138430158,92.66208977545351,0.9873368724146979,0.2136669269427281,0.7142755880719135
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00362.JPG,IMG00362.JPG,28.682999094612946,104.07389293339037,125.05048325033952,101.22259420388372,0.9855180460193574,0.21842088339520424,0.7158024377802914
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00363.JPG,IMG00363.JPG,29.52508755387931,101.9761849360326,129.76984012708087,98.92413769854556,0.9860590746722568,0.21429541982416234,0.7226478932297135
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00361.JPG,IMG00361.JPG,29.61506667412751,106.63788131463741,132.16217760541312,100.53584708918791,0.9884565339017122,0.21055311707175647,0.7052982993771619
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00360.JPG,IMG00360.JPG,29.13958490418016,102.58238701297199,139.11117563992485,71.79013771724881,0.9924015267509622,0.20272917670503074,0.6619962814646116
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00557.JPG,IMG00557.JPG,30.508271775931057,101.2234842508831,134.62979955370884,83.4028227126543,0.9879140564963568,0.22125284594716343,0.7268549659788903
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00556.JPG,IMG00556.JPG,30.518215313456132,101.0540227727037,132.54976083198866,85.09469587121112,0.9872810877410491,0.225820128189449,0.756663521394394
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00554.JPG,IMG00554.JPG,30.367444470699432,101.62003291385989,130.4037145557656,93.32844656289919,0.9856334983879403,0.22544630187314793,0.7361859918696358
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00555.JPG,IMG00555.JPG,30.464629297686923,101.48011161365591,132.6294323620831,88.39379817214306,0.9869809245504365,0.22298252549965653,0.7228281713044526
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00552.JPG,IMG00552.JPG,29.97835893194707,101.27212680706967,132.9524881852552,79.00044235227328,0.9892938986557634,0.21258182103696238,0.6937032949318279
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00553.JPG,IMG00553.JPG,30.38568581834824,101.38647202004242,129.27053855761713,85.14404037511633,0.986963604597002,0.2204469782028965,0.7247562190857356
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00268.JPG,IMG00268.JPG,30.059116161501358,104.237669667424,132.58107687271834,98.65725686250863,0.9870941649032835,0.21705654779267075,0.7340096856326783
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00269.JPG,IMG00269.JPG,29.843986575389486,101.19556757849749,133.16124668675272,96.8569737752643,0.9865038074368507,0.21194831376524229,0.7064524359135474
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00267.JPG,IMG00267.JPG,29.799858943230433,102.9873379948081,133.38785986819286,96.07703855457947,0.9870902655575029,0.21558690018471705,0.7198654964216747
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00266.JPG,IMG00266.JPG,30.211607323511558,101.16832172737932,129.68976595254117,97.91869278182489,0.9857002364643687,0.20583010644104602,0.675065350563779
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00264.JPG,IMG00264.JPG,29.145972250363794,100.90054871964401,138.74517282506585,67.71633482848752,0.99231516429542,0.20718930611890185,0.7039968923379386
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00265.JPG,IMG00265.JPG,29.62164888579972,101.60232583582386,132.12453992881433,96.4209725059833,0.9872822407611211,0.2110923349280374,0.7123255576756383
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08197.JPG,IMG08197.JPG,32.704902890867835,100.28010028663951,126.92514325623081,87.56390579139523,0.9861339881764395,0.19722437426051795,0.5427593181669129
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08196.JPG,IMG08196.JPG,32.21502176275981,101.02125422096697,123.69302167732259,91.88493785979193,0.98512074473673,0.1979997250001966,0.5422748947834162
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08195.JPG,IMG08195.JPG,32.725530482041584,100.75647425048166,129.11209829867676,77.40205445427449,0.9877653284276602,0.1965318747487103,0.5330653745976824
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08200.JPG,IMG08200.JPG,32.14498611278831,101.27702226398364,148.14752445356842,91.63193945768202,0.9882014680299019,0.19742780305987964,0.4936030016287497
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08198.JPG,IMG08198.JPG,32.3635880468664,100.10616287875087,127.04012947153207,89.71069357996936,0.986387266965464,0.19623092601018768,0.5371208251714534
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08199.JPG,IMG08199.JPG,32.722062880870986,103.8312143441657,148.90895209386147,95.67452014284122,0.9879655225210369,0.19979330173477955,0.5345663260459984
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08008.JPG,IMG08008.JPG,33.29424513544728,99.21222651377077,125.88416565550244,70.603022209213,0.9875652714696608,0.19861859200112755,0.5345139539177886
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08003.JPG,IMG08003.JPG,33.30036449841645,98.39940058605883,123.91525997451322,49.84999273027441,0.9914046645696929,0.20036983725927326,0.5277185540155914
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08007.JPG,IMG08007.JPG,33.4856013388735,98.78947001351483,124.12071021852879,72.56312226779902,0.9870688239635566,0.1993573422826068,0.5431720726320617
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08006.JPG,IMG08006.JPG,33.18209034915429,99.92352011139023,122.9836304132263,75.54073185863936,0.9864412252684296,0.19836819198139,0.5393610222645264
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08004.JPG,IMG08004.JPG,32.87304423065922,99.9289083106643,119.92678557807822,69.46601880354117,0.9870562204383984,0.198880715125633,0.5482316865056325
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08005.JPG,IMG08005.JPG,32.98785028818723,98.87033609497288,120.68375817500825,68.306053261709,0.9873919145199911,0.19908349330233374,0.5383162019911054
Cropped_Images/115 hr/pH6 Hydrolytic/cropped_IMG08409.JPG,IMG08409.JPG,35.39533510445598,100.45167433532792,134.7127110252385,88.06046252976947,0.9875349743151304,0.19629581091988996,0.5149980283565754
Cropped_Images/115 hr/pH6 Hydrolytic/cropped_IMG08408.JPG,IMG08408.JPG,35.1034548967516,102.01219379623197,139.07498128245382,100.06598242241805,0.9874834122843068,0.19841940390554813,0.5244249608669053
Cropped_Images/115 hr/pH6 Hydrolytic/cropped_IMG08405.JPG,IMG08405.JPG,35.518773260701764,100.0613221761465,136.8917225087389,95.49830073015694,0.987342704474345,0.19596326618334223,0.5161573820557471
Cropped_Images/115 hr/pH6 Hydrolytic/cropped_IMG08410.JPG,IMG08410.JPG,35.4645389731337,99.86783576474667,135.04593151032563,91.84524531385937,0.9869707443505693,0.1957504505466369,0.5078767833867092
Cropped_Images/115 hr/pH6 Hydrolytic/cropped_IMG08406.JPG,IMG08406.JPG,35.54925136071736,99.87302683738041,139.74146981948468,92.82887915404895,0.9873990681084832,0.19668413743054147,0.5100793404804768
Cropped_Images/115 hr/pH6 Hydrolytic/cropped_IMG08407.JPG,IMG08407.JPG,35.46032573890431,100.6618695357974,135.8242688583128,96.81478855111247,0.9865612325379877,0.1979964679640243,0.5127168229495599
Cropped_Images/115 hr/pH7 Enzymatic/cropped_IMG08102.JPG,IMG08102.JPG,33.24435643659587,100.22865093416308,121.60925236611266,84.86517972345794,0.9853388465671651,0.198451888640062,0.5399020450940912
Cropped_Images/115 hr/pH7 Enzymatic/cropped_IMG08103.JPG,IMG08103.JPG,33.10450932017544,100.32147145946308,119.48174197830102,87.20645449380862,0.9848324565134148,0.1973977723085932,0.5343366069059396
Cropped_Images/115 hr/pH7 Enzymatic/cropped_IMG08101.JPG,IMG08101.JPG,33.1748404349554,100.22252008971431,120.33355558322042,84.26050531946764,0.9852669177129276,0.1973498070290183,0.5365941049277516
Cropped_Images/115 hr/pH7 Enzymatic/cropped_IMG08100.JPG,IMG08100.JPG,33.029890016231825,100.3093021352983,120.03019047254236,81.21399862429627,0.9859301012039031,0.19770024257810198,0.5480691410530841
Cropped_Images/115 hr/pH7 Enzymatic/cropped_IMG08104.JPG,IMG08104.JPG,33.277900551145954,100.50452551460502,124.5043604087019,84.59563405524335,0.985841363883642,0.19743578287310076,0.5295453924558833
Cropped_Images/115 hr/pH7 Enzymatic/cropped_IMG08099.JPG,IMG08099.JPG,33.4098629489603,100.90258441413484,122.7690595463138,74.77828452476699,0.9868077478308996,0.19683349716568632,0.5491097123008752
Cropped_Images/115 hr/pH5 Hydrolytic/cropped_IMG08396.JPG,IMG08396.JPG,18.594649626062903,101.02131632631246,58.122236451183284,54.20613224498178,0.9922174856923521,0.5674418097493358,0.7675652211829291
Cropped_Images/115 hr/pH5 Hydrolytic/cropped_IMG08393.JPG,IMG08393.JPG,17.604606940560355,119.09026944888673,56.98944054848374,43.435253561470454,0.9923941618548389,0.5767472502059015,0.7882350612301773
Cropped_Images/115 hr/pH8 Hydrolytic/cropped_IMG08593.JPG,IMG08593.JPG,32.808208322759505,101.04931023099194,130.24097074920158,94.412171862305,0.9864117323445567,0.19771439219532932,0.517932967882946
Cropped_Images/115 hr/pH8 Hydrolytic/cropped_IMG08592.JPG,IMG08592.JPG,34.25938757856083,103.4810200305677,148.85391325647907,76.67662743330771,0.9908474623341763,0.19663481167155203,0.522357518624289
Cropped_Images/115 hr/pH8 Hydrolytic/cropped_IMG08595.JPG,IMG08595.JPG,32.61700887664232,102.15629305528086,134.04871188573827,101.97764454625718,0.9855318102008348,0.1998987735721136,0.5399826724563508
Cropped_Images/115 hr/pH8 Hydrolytic/cropped_IMG08594.JPG,IMG08594.JPG,32.49322237597499,101.7674836062982,131.8883726998932,100.72113239111209,0.9863061580978778,0.19834688486314359,0.5150614762799552
Cropped_Images/115 hr/pH8 Hydrolytic/cropped_IMG08596.JPG,IMG08596.JPG,33.07791700330871,101.71642491178535,132.83698830409358,99.69960954801934,0.9857522554823736,0.19867363257794016,0.5169342269447194
Cropped_Images/115 hr/pH8 Hydrolytic/cropped_IMG08597.JPG,IMG08597.JPG,33.33234897104903,100.72440628521353,135.36855108694064,95.49279206761553,0.9864498832794125,0.19707685281934675,0.5139981230518458
Cropped_Images/115 hr/pH6 Enzymatic/cropped_IMG07909.JPG,IMG07909.JPG,33.98124003466619,99.57436798710236,102.52394672706117,57.86988814617931,0.9846592150137266,0.20144147716124658,0.5817195087920247
Cropped_Images/115 hr/pH6 Enzymatic/cropped_IMG07908.JPG,IMG07908.JPG,33.980098061278724,99.37278136308242,103.4727255098181,55.77532648996625,0.9856235264265721,0.2000237267542676,0.5830201387350337
Cropped_Images/115 hr/pH6 Enzymatic/cropped_IMG07911.JPG,IMG07911.JPG,33.868109658741155,99.97298559084163,104.21798413935056,62.04449876750053,0.9841236271224176,0.20107583546480684,0.5753979982597349
Cropped_Images/115 hr/pH6 Enzymatic/cropped_IMG07910.JPG,IMG07910.JPG,33.86052078524161,99.7578325388472,102.20440904893813,59.867795173994274,0.9836395090611073,0.2037433285876468,0.5705027198465458
Cropped_Images/115 hr/pH6 Enzymatic/cropped_IMG07912.JPG,IMG07912.JPG,34.04244575869898,99.616885401345,106.78060412583206,57.83237934032415,0.9850744036656884,0.2033222287959984,0.5617406861148895
Cropped_Images/115 hr/pH6 Enzymatic/cropped_IMG07907.JPG,IMG07907.JPG,33.841898415139475,99.19230619256983,104.41241141821047,48.58341470600116,0.9874958238872068,0.19993654899206284,0.5684956000741559
