Image_Path,image_name,Mean_Hue,Std_Saturation,Avg_Intensity,Contrast,Correlation,Energy,Homogeneity,well_no,hour,pH_value,type
Cropped_Images/125 hr/pH8 Hydrolytic/cropped_IMG08689.JPG,IMG08689.JPG,33.98973012528365,100.50222036192862,126.35375112030664,79.23960674827595,0.9868742799467514,0.1963213952826493,0.5214480513509296,A2,125,8,Hydro
Cropped_Images/125 hr/pH8 Hydrolytic/cropped_IMG08688.JPG,IMG08688.JPG,34.579303385416665,102.22902552712856,130.14568901909723,61.43152698123045,0.990108665665281,0.1972850229816034,0.5197607318412802,A1,125,8,Hydro
Cropped_Images/125 hr/pH6 Enzymatic/cropped_IMG09277.JPG,IMG09277.JPG,34.03535568760205,100.9400160153128,147.1299228150482,84.31472218693753,0.9894415863637156,0.1960398705201978,0.518074500711945,A1,125,6,Enzy
Cropped_Images/125 hr/pH6 Enzymatic/cropped_IMG09280.JPG,IMG09280.JPG,33.976013506957244,100.92196835775484,138.68043722952123,93.09604932755028,0.986762301874689,0.1989227863274766,0.5268165105418565,A4,125,6,Enzy
Cropped_Images/125 hr/pH6 Enzymatic/cropped_IMG09281.JPG,IMG09281.JPG,33.48177102368805,100.37530508362694,149.08305556773826,89.19868769285183,0.989945960969206,0.1964530281059426,0.5355006211730791,A5,125,6,Enzy
Cropped_Images/125 hr/pH6 Enzymatic/cropped_IMG09282.JPG,IMG09282.JPG,34.16227044012844,100.68173096758824,142.63368680985198,85.45384852850381,0.988367727455942,0.1970466541017233,0.5184546754070907,A6,125,6,Enzy
Cropped_Images/125 hr/pH6 Enzymatic/cropped_IMG09279.JPG,IMG09279.JPG,33.96751829067127,100.84649671220852,141.44580721535445,88.23722612669935,0.9879873014422728,0.1974511615168543,0.5260599924814001,A3,125,6,Enzy
Cropped_Images/125 hr/pH6 Enzymatic/cropped_IMG09278.JPG,IMG09278.JPG,33.61460934669726,100.89341120975952,140.47744354546552,90.34289703695646,0.9878824801353844,0.1973455433940221,0.5207256721491674,A2,125,6,Enzy
Cropped_Images/125 hr/pH7 Hydrolytic/cropped_IMG08785.JPG,IMG08785.JPG,33.68808804447232,100.27537960985008,123.81053536286984,77.5793126754082,0.9872290728712612,0.1950652263308911,0.5214607454869773,A2,125,7,Hydro
Cropped_Images/125 hr/pH7 Hydrolytic/cropped_IMG08784.JPG,IMG08784.JPG,33.96281460242499,99.86269860922592,129.43766631997153,61.600452364536864,0.990614762519746,0.1957775600833172,0.523904666511945,A1,125,7,Hydro
Cropped_Images/125 hr/pH7 Hydrolytic/cropped_IMG08786.JPG,IMG08786.JPG,34.23663466764116,101.94121905639228,125.15876998182192,88.64835164835165,0.9867895643773564,0.1959203529848007,0.5087199823871408,A3,125,7,Hydro
Cropped_Images/125 hr/pH7 Hydrolytic/cropped_IMG08787.JPG,IMG08787.JPG,33.84853215995118,100.72578790000064,120.28318252893727,87.68579473596297,0.984225552458372,0.1964364696866723,0.5150179273424641,A4,125,7,Hydro
Cropped_Images/125 hr/pH7 Hydrolytic/cropped_IMG08789.JPG,IMG08789.JPG,33.67341953812942,99.8912215611143,121.40969328830607,78.55267766760576,0.9863501032087372,0.1960846654512733,0.5118914129470507,A6,125,7,Hydro
Cropped_Images/125 hr/pH7 Hydrolytic/cropped_IMG08788.JPG,IMG08788.JPG,33.954649196956886,99.81121523150536,119.8655234875015,78.28850929048949,0.9865058327857742,0.1964765218381785,0.5212774299568718,A5,125,7,Hydro
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10195.JPG,IMG10195.JPG,31.994213216769246,101.14173744213116,143.19400952199953,99.41305111411948,0.9872032807427352,0.1982156822532492,0.4937045512617572,A3,140,8,Enzy
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10194.JPG,IMG10194.JPG,31.860609754924592,102.26583232565466,142.43199349799937,105.94218927532884,0.9859710879895456,0.1992440181487195,0.5087980214897645,A2,140,8,Enzy
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10196.JPG,IMG10196.JPG,31.960798212776236,102.01599989414017,146.0855705832629,103.22885552291494,0.9875310356178676,0.1997727200443605,0.5037421618582071,A4,140,8,Enzy
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10197.JPG,IMG10197.JPG,31.475450638129907,101.70638247839436,167.6358907260403,101.93734221214008,0.989842503859292,0.1993685951956559,0.496030149734821,A5,140,8,Enzy
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10193.JPG,IMG10193.JPG,32.28886153010049,101.73534205335632,145.0586003794741,97.65836853031712,0.9870294444599964,0.1982489365346497,0.5011250922452404,A1,140,8,Enzy
Cropped_Images/140 hr/pH8 Enzymatic/cropped_IMG10198.JPG,IMG10198.JPG,31.233522896169273,101.81321966436826,167.50351105458338,101.9365616577025,0.9900053392998652,0.198686789423355,0.4995787961599034,A6,140,8,Enzy
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09856.JPG,IMG09856.JPG,32.08744350794226,102.7563564357488,157.2822743654774,102.6860643806524,0.9887632689926644,0.2014008240821646,0.5059294938533568,A2,140,5,Enzy
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09857.JPG,IMG09857.JPG,32.34841666828388,100.23461458433914,155.7725079566846,100.5902743711417,0.988746380855348,0.1993270409947523,0.5064986890004574,A3,140,5,Enzy
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09860.JPG,IMG09860.JPG,32.53738059301577,100.12420379446716,159.8363429874976,93.9409869792372,0.989667072643986,0.1979510113123198,0.5184616410026557,A6,140,5,Enzy
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09859.JPG,IMG09859.JPG,32.57401883830455,100.16099674862916,158.29313488709093,101.22530615698932,0.988927674890787,0.1996088635030887,0.4991308080162342,A5,140,5,Enzy
Cropped_Images/140 hr/pH5 Enzymatic/cropped_IMG09858.JPG,IMG09858.JPG,32.47941673710905,100.45327436205,158.11476150223402,100.32069294841573,0.9890404940188994,0.1980652339714189,0.5017132841170493,A4,140,5,Enzy
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09573.JPG,IMG09573.JPG,34.9718282816085,100.89720200283544,133.49234875015094,88.0053881212297,0.9854737126470864,0.1978150679030317,0.5149589224102141,A8,140,6,Hydro
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09572.JPG,IMG09572.JPG,34.807439001213396,100.02254776931952,134.616598199884,86.25692559120901,0.9863365243389464,0.196780289232429,0.5075818735395423,A7,140,6,Hydro
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09575.JPG,IMG09575.JPG,35.09510699117544,100.7872019768194,137.74492097161107,85.59769533674783,0.987092879586467,0.195983344208779,0.5108333860822813,A10,140,6,Hydro
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09574.JPG,IMG09574.JPG,34.89112909068953,100.03083392400012,132.6449716217848,84.45822846020866,0.9860528679583236,0.197992743975773,0.5156078057695952,A9,140,6,Hydro
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09576.JPG,IMG09576.JPG,34.92139889196676,100.73719773602144,129.18290002693135,78.63817835615382,0.9865637479785252,0.1970384488369651,0.5360026848932137,A11,140,6,Hydro
Cropped_Images/140 hr/pH6 Hydrolytic/cropped_IMG09577.JPG,IMG09577.JPG,34.85867045629424,100.1755844939495,132.47830342028317,75.98949486779517,0.9874316863700012,0.1968793840064988,0.5240096152500727,A12,140,6,Hydro
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10097.JPG,IMG10097.JPG,33.08676843078013,101.45036420224224,145.7654860688823,95.41542417931124,0.9876395692339246,0.1960752318711749,0.4958028904959133,A1,140,7,Enzy
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10100.JPG,IMG10100.JPG,32.68443255254323,101.5405152411139,145.9097656174193,103.5150627279748,0.9867910973713702,0.1989262801190572,0.5060990142181789,A4,140,7,Enzy
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10101.JPG,IMG10101.JPG,32.67675759835095,100.96830848307005,149.59702790813267,94.80139158220824,0.9880869359557214,0.1979752460595193,0.5082328623689839,A5,140,7,Enzy
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10102.JPG,IMG10102.JPG,32.758834764824165,101.01740809252294,151.2078824587883,93.95748010956046,0.9882715172759418,0.1968918699315108,0.4902053299904438,A6,140,7,Enzy
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10099.JPG,IMG10099.JPG,32.553714898406724,101.4288397899159,146.33924707446292,97.367139575208,0.987524872407088,0.1983742178374412,0.5076092341612526,A3,140,7,Enzy
Cropped_Images/140 hr/pH7 Enzymatic/cropped_IMG10098.JPG,IMG10098.JPG,32.487581515466296,102.3166707911718,143.9070867959372,105.3700013961908,0.9859362460963824,0.1993643234140537,0.5148400975621409,A2,140,7,Enzy
Cropped_Images/140 hr/pH5 Hydrolytic/cropped_IMG09561.JPG,IMG09561.JPG,19.883837412960823,84.70956237425797,59.96502413601606,55.30166591745868,0.9921552799837552,0.5407715171105687,0.7388397675236212,H9,140,5,Hydro
Cropped_Images/140 hr/pH5 Hydrolytic/cropped_IMG09562.JPG,IMG09562.JPG,33.04185092439661,74.05827000065716,100.4355201543917,71.20533827656618,0.9850805122932108,0.20156886540038,0.5398715124701416,H10,140,5,Hydro
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09759.JPG,IMG09759.JPG,32.93355831802583,102.152831090097,148.1247312287297,97.67608926522264,0.9876723611943524,0.1987250662377102,0.4973221102696477,A2,140,8,Hydro
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09758.JPG,IMG09758.JPG,33.26962277336076,102.88107107528738,134.7992321857873,70.74545790519183,0.9899987164993918,0.1969150441585771,0.5161535714714374,A1,140,8,Hydro
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09763.JPG,IMG09763.JPG,33.0283782151914,101.36178181229884,134.5117522038401,99.42674718021252,0.9846679322470364,0.198237087327465,0.5157245682085915,A6,140,8,Hydro
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09762.JPG,IMG09762.JPG,32.91660960789853,101.54434963871844,132.62521247408415,98.20349390400273,0.9853238311791774,0.1986249154828387,0.521495417351541,A5,140,8,Hydro
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09760.JPG,IMG09760.JPG,32.545566414012036,101.16885183069876,128.9716457823595,92.84258378251418,0.9859218582544106,0.1978698561435577,0.5104014405111365,A3,140,8,Hydro
Cropped_Images/140 hr/pH8 Hydrolytic/cropped_IMG09761.JPG,IMG09761.JPG,32.47634219507217,102.0259690552309,132.2558844888718,99.74793123356211,0.9849266201683108,0.19943695589823,0.5207873462859017,A4,140,8,Hydro
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10003.JPG,IMG10003.JPG,33.226334927904674,101.55660780867323,148.85617928739157,99.36019651365544,0.9871145590687014,0.1990057819789905,0.5025671414533506,A3,140,6,Enzy
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10002.JPG,IMG10002.JPG,32.99563473966116,101.37474134939146,148.70868103398087,93.50686292128285,0.9883051446435052,0.1979699267058541,0.5016719917373558,A2,140,6,Enzy
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10001.JPG,IMG10001.JPG,33.26423274469067,101.82006866934266,153.56577264158202,90.33851608989546,0.988964807383919,0.1977885781536626,0.5104883896570498,A1,140,6,Enzy
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10005.JPG,IMG10005.JPG,32.788008311144175,101.05756702429083,159.8534708082074,98.416601740511,0.9893471363985508,0.1976177024271698,0.5027099948709145,A5,140,6,Enzy
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10004.JPG,IMG10004.JPG,33.198166259764434,101.04018490376257,150.32675832931304,92.0894234873709,0.9884491079819328,0.1976128005108327,0.4931366748569479,A4,140,6,Enzy
Cropped_Images/140 hr/pH6 Enzymatic/cropped_IMG10006.JPG,IMG10006.JPG,33.254281481481485,100.54580461165337,156.35928148148147,94.00137313063898,0.9894729311769818,0.1963986400536584,0.4876336725245445,A6,140,6,Enzy
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09666.JPG,IMG09666.JPG,33.44036720309889,101.22856803630276,134.6761140824232,94.50723682476074,0.985989004720974,0.1974876047566395,0.5130234741762366,A5,140,7,Hydro
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09667.JPG,IMG09667.JPG,33.25288120891384,100.64450828102176,136.7036521302672,89.08135084702353,0.9868887048795528,0.1965976978076933,0.5123255259885994,A6,140,7,Hydro
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09665.JPG,IMG09665.JPG,33.28188825760272,101.96225135910984,133.6197082318766,93.30281680102068,0.986086897937172,0.1982108529472541,0.5114197995214965,A4,140,7,Hydro
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09664.JPG,IMG09664.JPG,33.56650283971937,102.81384806919702,134.99080443814964,94.01062341461346,0.9866945110678894,0.1971428743765256,0.5068984033575332,A3,140,7,Hydro
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09663.JPG,IMG09663.JPG,33.18307478881028,101.2200993633933,133.87431351423504,85.64865535590712,0.9874444755758964,0.1963205808515889,0.5222906730320778,A2,140,7,Hydro
Cropped_Images/140 hr/pH7 Hydrolytic/cropped_IMG09662.JPG,IMG09662.JPG,33.214731182795695,100.9160360251083,133.8333044282576,70.81470537171427,0.9895146051185814,0.1968881776845706,0.52000671913369,A1,140,7,Hydro
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00747.JPG,IMG00747.JPG,30.422246802498513,109.53458925402607,135.0559118662833,99.92517203020452,0.9892804893358572,0.2104079528778067,0.7244165641767356,A3,0,8,Enzy
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00746.JPG,IMG00746.JPG,29.34394970109256,101.61870139589216,128.45282837652968,97.8714067622518,0.9861264006554524,0.2099421074004155,0.7142431542523292,A2,0,8,Enzy
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00750.JPG,IMG00750.JPG,29.64759086401861,101.34639933369274,149.15566303083466,94.07915861311952,0.9894362843476966,0.2046593645100839,0.7004401350899206,A6,0,8,Enzy
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00745.JPG,IMG00745.JPG,29.278350647714923,101.47008863956792,132.90229230905587,90.9967357422217,0.987762515465445,0.2089187472818879,0.6927503076541411,A1,0,8,Enzy
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00748.JPG,IMG00748.JPG,30.33187691578181,108.72840476850698,136.62931950583413,103.57953172877647,0.9889708170949196,0.2073790140608334,0.7029206509088961,A4,0,8,Enzy
Cropped_Images/0 hr/pH8 Enzymatic/cropped_IMG00749.JPG,IMG00749.JPG,29.228168415756524,101.48768647025943,151.2442958786032,95.30495743674906,0.9896193440025496,0.2053685282945963,0.70247545246962,A5,0,8,Enzy
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00457.JPG,IMG00457.JPG,30.38864919000764,101.57800158991031,130.06553391145854,89.41182885367888,0.9864828606775252,0.2218154123951769,0.7246063629158489,A2,0,5,Enzy
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00456.JPG,IMG00456.JPG,30.011572973964928,101.36068989244777,132.48121362124215,81.70786139747186,0.9887510020082196,0.2162488596506176,0.7109207660090971,A1,0,5,Enzy
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00461.JPG,IMG00461.JPG,30.447041397353033,101.04213934216575,135.82131401008002,77.83023041962755,0.9887299613367244,0.2228484867844901,0.7274807301382732,A6,0,5,Enzy
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00460.JPG,IMG00460.JPG,30.499457742196515,100.9435865792997,134.13745576947937,84.36811938424074,0.9875958730542236,0.2233672349804227,0.7378203557219997,A5,0,5,Enzy
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00458.JPG,IMG00458.JPG,30.35953270500327,101.61934039650856,130.42770126246347,91.72454137137557,0.9858548475500704,0.2279272850426521,0.74072475801761,A3,0,5,Enzy
Cropped_Images/0 hr/pH5 Enzymatic/cropped_IMG00459.JPG,IMG00459.JPG,30.462094351175473,101.42930183263934,133.5012388397625,89.2412753057118,0.9869332657147276,0.2262906942645491,0.7373131602684478,A4,0,5,Enzy
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00178.JPG,IMG00178.JPG,31.204921956295525,102.4608660212409,144.14112961035957,100.11122261189624,0.988574725486861,0.205108409313249,0.6765201398939537,A11,0,6,Hydro
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00179.JPG,IMG00179.JPG,30.423018449804164,101.08689701191597,144.15461198253405,93.95300825934628,0.9899598278089776,0.2074650124062743,0.7113787347344791,A12,0,6,Hydro
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00174.JPG,IMG00174.JPG,31.369652323563624,101.32562914235552,147.1003365687153,105.10721239888323,0.9875777521711822,0.2096312103321623,0.6944758350216015,A7,0,6,Hydro
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00175.JPG,IMG00175.JPG,31.629868958602724,102.26155024968398,145.51739683476697,106.65380863268189,0.9869778827198044,0.2106561260031031,0.7023089110035373,A8,0,6,Hydro
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00177.JPG,IMG00177.JPG,31.34646835054994,102.73753493254952,143.76902729265754,99.21212639028384,0.9880306353583403,0.2091682524776268,0.6951923654712108,A10,0,6,Hydro
Cropped_Images/0 hr/pH6 Hydrolytic/cropped_IMG00176.JPG,IMG00176.JPG,31.47579057606277,102.19783812413138,144.8589651488788,108.15949915358124,0.9869584438622078,0.2138810235006311,0.7211175615283125,A9,0,6,Hydro
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00159.JPG,IMG00159.JPG,30.053336553556335,102.14225613934131,135.60219176427967,85.74784148744544,0.988404201185518,0.2120924056728481,0.7170742670979339,H8,0,5,Hydro
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00158.JPG,IMG00158.JPG,30.01228743459526,101.679845056468,135.46925736765158,85.30373769907756,0.988178998185824,0.2127470299567432,0.7227204046250325,H7,0,5,Hydro
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00160.JPG,IMG00160.JPG,29.823141495460145,101.49886732589628,134.9345495729455,82.18028915593045,0.9884330934085308,0.2146665578147691,0.7299382275429244,H9,0,5,Hydro
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00161.JPG,IMG00161.JPG,29.94149378094433,101.45127238858882,134.60029948073904,84.86472394492196,0.988143077432424,0.2144325103349765,0.7156332466253089,H10,0,5,Hydro
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00163.JPG,IMG00163.JPG,29.409225086066968,100.7390745233727,141.02714999832415,91.0381470181502,0.9902115525674504,0.2057165961798832,0.6863909113496922,H12,0,5,Hydro
Cropped_Images/0 hr/ pH5 Hydrolytic/cropped_IMG00162.JPG,IMG00162.JPG,29.850546562403817,101.28314366201748,134.19859475992612,83.2399991815433,0.9886419146492026,0.2147096355304471,0.7409366210406036,H11,0,5,Hydro
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00650.JPG,IMG00650.JPG,29.620048440453687,101.10617048652612,130.62502599243857,92.36536996735585,0.9871077803560404,0.2105299811584474,0.7141522281259428,A3,0,7,Enzy
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00651.JPG,IMG00651.JPG,29.672826086956523,101.44911637450836,129.6871195652174,92.7212541987983,0.986647673858629,0.2142480501887143,0.7259034948890589,A4,0,7,Enzy
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00653.JPG,IMG00653.JPG,29.763858831563557,101.0837887755626,130.60705216989842,86.79138622489265,0.98748049700688,0.2116314370075566,0.7182901997186665,A6,0,7,Enzy
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00652.JPG,IMG00652.JPG,29.620096870769057,101.30357071682948,130.03930726912148,94.58597966926769,0.9863509766411528,0.2131963499331996,0.7255458577970793,A5,0,7,Enzy
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00648.JPG,IMG00648.JPG,29.632027534185493,102.12125576563078,128.616699799346,82.78779223858945,0.987798441695638,0.2124801885364692,0.7150071040541823,A1,0,7,Enzy
Cropped_Images/0 hr/pH7 Enzymatic/cropped_IMG00649.JPG,IMG00649.JPG,29.63827504725898,101.44143362481856,128.86312736294897,90.51241543265364,0.9870478571854482,0.2099472658181082,0.726389557830176,A2,0,7,Enzy
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00364.JPG,IMG00364.JPG,29.957973231618332,104.11359305723605,138.77298475638864,106.15440786614268,0.987829007442298,0.2048825837511715,0.6688068789423885,A5,0,8,Hydro
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00365.JPG,IMG00365.JPG,29.605643311674942,100.85885953764657,132.63761138430158,92.66208977545352,0.987336872414698,0.2136669269427281,0.7142755880719135,A6,0,8,Hydro
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00362.JPG,IMG00362.JPG,28.682999094612946,104.07389293339035,125.05048325033952,101.22259420388372,0.9855180460193574,0.2184208833952042,0.7158024377802914,A3,0,8,Hydro
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00363.JPG,IMG00363.JPG,29.52508755387931,101.9761849360326,129.76984012708087,98.92413769854556,0.9860590746722568,0.2142954198241623,0.7226478932297135,A4,0,8,Hydro
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00361.JPG,IMG00361.JPG,29.61506667412751,106.6378813146374,132.16217760541312,100.53584708918793,0.9884565339017122,0.2105531170717564,0.7052982993771619,A2,0,8,Hydro
Cropped_Images/0 hr/pH8 Hydrolytic/cropped_IMG00360.JPG,IMG00360.JPG,29.13958490418016,102.582387012972,139.11117563992485,71.79013771724881,0.9924015267509622,0.2027291767050307,0.6619962814646116,A1,0,8,Hydro
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00557.JPG,IMG00557.JPG,30.508271775931057,101.2234842508831,134.62979955370884,83.4028227126543,0.9879140564963568,0.2212528459471634,0.7268549659788903,A6,0,6,Enzy
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00556.JPG,IMG00556.JPG,30.518215313456132,101.0540227727037,132.54976083198866,85.09469587121112,0.9872810877410492,0.225820128189449,0.756663521394394,A5,0,6,Enzy
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00554.JPG,IMG00554.JPG,30.367444470699432,101.62003291385987,130.4037145557656,93.3284465628992,0.9856334983879405,0.2254463018731479,0.7361859918696358,A3,0,6,Enzy
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00555.JPG,IMG00555.JPG,30.464629297686923,101.48011161365592,132.6294323620831,88.39379817214306,0.9869809245504364,0.2229825254996565,0.7228281713044526,A4,0,6,Enzy
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00552.JPG,IMG00552.JPG,29.97835893194707,101.27212680706968,132.9524881852552,79.00044235227328,0.9892938986557634,0.2125818210369623,0.6937032949318279,A1,0,6,Enzy
Cropped_Images/0 hr/pH6 Enzymatic/cropped_IMG00553.JPG,IMG00553.JPG,30.38568581834824,101.38647202004242,129.27053855761713,85.14404037511633,0.986963604597002,0.2204469782028965,0.7247562190857356,A2,0,6,Enzy
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00268.JPG,IMG00268.JPG,30.05911616150136,104.237669667424,132.58107687271834,98.65725686250865,0.9870941649032836,0.2170565477926707,0.7340096856326783,A5,0,7,Hydro
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00269.JPG,IMG00269.JPG,29.843986575389486,101.19556757849747,133.16124668675272,96.8569737752643,0.9865038074368508,0.2119483137652422,0.7064524359135474,A6,0,7,Hydro
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00267.JPG,IMG00267.JPG,29.799858943230433,102.9873379948081,133.38785986819286,96.07703855457947,0.9870902655575028,0.215586900184717,0.7198654964216747,A4,0,7,Hydro
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00266.JPG,IMG00266.JPG,30.21160732351156,101.16832172737932,129.68976595254117,97.91869278182487,0.9857002364643688,0.205830106441046,0.675065350563779,A3,0,7,Hydro
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00264.JPG,IMG00264.JPG,29.14597225036379,100.900548719644,138.74517282506585,67.71633482848752,0.99231516429542,0.2071893061189018,0.7039968923379386,A1,0,7,Hydro
Cropped_Images/0 hr/pH7 Hydrolytic/cropped_IMG00265.JPG,IMG00265.JPG,29.62164888579972,101.60232583582386,132.12453992881433,96.4209725059833,0.9872822407611213,0.2110923349280374,0.7123255576756383,A2,0,7,Hydro
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08197.JPG,IMG08197.JPG,32.704902890867835,100.28010028663952,126.9251432562308,87.56390579139523,0.9861339881764396,0.1972243742605179,0.5427593181669129,A3,115,8,Enzy
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08196.JPG,IMG08196.JPG,32.21502176275981,101.02125422096697,123.6930216773226,91.88493785979192,0.98512074473673,0.1979997250001966,0.5422748947834162,A2,115,8,Enzy
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08195.JPG,IMG08195.JPG,32.725530482041584,100.75647425048166,129.11209829867676,77.40205445427449,0.9877653284276602,0.1965318747487103,0.5330653745976824,A1,115,8,Enzy
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08200.JPG,IMG08200.JPG,32.14498611278831,101.27702226398364,148.14752445356842,91.63193945768202,0.988201468029902,0.1974278030598796,0.4936030016287497,A6,115,8,Enzy
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08198.JPG,IMG08198.JPG,32.3635880468664,100.10616287875088,127.04012947153208,89.71069357996936,0.986387266965464,0.1962309260101876,0.5371208251714534,A4,115,8,Enzy
Cropped_Images/115 hr/pH8 Enzymatic/cropped_IMG08199.JPG,IMG08199.JPG,32.722062880870986,103.8312143441657,148.90895209386147,95.67452014284122,0.9879655225210368,0.1997933017347795,0.5345663260459984,A5,115,8,Enzy
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08008.JPG,IMG08008.JPG,33.29424513544728,99.21222651377076,125.88416565550244,70.603022209213,0.9875652714696608,0.1986185920011275,0.5345139539177886,A6,115,5,Enzy
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08003.JPG,IMG08003.JPG,33.30036449841645,98.39940058605885,123.91525997451322,49.84999273027441,0.9914046645696928,0.2003698372592732,0.5277185540155914,A1,115,5,Enzy
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08007.JPG,IMG08007.JPG,33.4856013388735,98.78947001351484,124.1207102185288,72.56312226779902,0.9870688239635566,0.1993573422826068,0.5431720726320617,A5,115,5,Enzy
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08006.JPG,IMG08006.JPG,33.18209034915429,99.92352011139025,122.9836304132263,75.54073185863936,0.9864412252684296,0.19836819198139,0.5393610222645264,A4,115,5,Enzy
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08004.JPG,IMG08004.JPG,32.87304423065922,99.9289083106643,119.92678557807822,69.46601880354117,0.9870562204383984,0.198880715125633,0.5482316865056325,A2,115,5,Enzy
Cropped_Images/115 hr/pH5 Enzymatic/cropped_IMG08005.JPG,IMG08005.JPG,32.98785028818723,98.87033609497288,120.68375817500824,68.306053261709,0.9873919145199912,0.1990834933023337,0.5383162019911054,A3,115,5,Enzy
